X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
-19636312.9,-5500452.005,21,10,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 10),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 10,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.2258,-176.396,WGS84,10000,POINT (-176.396 -44.2258),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19995986.17,-5806862.273,22,712,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 44),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 44,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.1652,-179.627,WGS84,10000,POINT (-179.627 -46.1652),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19613937.68,-5533584.923,23,11,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 11),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 11,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.4387,-176.195,WGS84,10000,POINT (-176.195 -44.4387),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19663697.49,-5450968.775,24,101,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 32),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 32,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9064,-176.642,WGS84,10000,POINT (-176.642 -43.9064),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19641322.28,-5577125.413,25,12,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 12),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 12,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.7173,-176.441,WGS84,10000,POINT (-176.441 -44.7173),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19627296.02,-5417101.002,26,102,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 33),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 33,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.6868,-176.315,WGS84,10000,POINT (-176.315 -43.6868),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19948230.11,-5784356.393,27,713,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 45),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 45,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.025,-179.198,WGS84,10000,POINT (-179.198 -46.025),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19661137.14,-5579115.195,28,13,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 13),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 13,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.73,-176.619,WGS84,10000,POINT (-176.619 -44.73),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19858395.28,-5732212.391,29,714,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 46),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 46,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.6988,-178.391,WGS84,10000,POINT (-178.391 -45.6988),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19569075.93,-5459640.805,30,103,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 34),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 34,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9625,-175.792,WGS84,10000,POINT (-175.792 -43.9625),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19644216.58,-5572912.279,31,14,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 14),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 14,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.6904,-176.467,WGS84,10000,POINT (-176.467 -44.6904),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19630301.65,-5608244.206,32,104,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 35),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 35,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-44.9156,-176.342,WGS84,10000,POINT (-176.342 -44.9156),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19670265.34,-5443292.892,33,15,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 15),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 15,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-43.8567,-176.701,WGS84,10000,POINT (-176.701 -43.8567),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19757317.18,-5693597.313,34,715,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 47),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 47,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.456,-177.483,WGS84,10000,POINT (-177.483 -45.456),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19614160.32,-5472935.252,35,105,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 36,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-44.0484,-176.197,WGS84,10000,POINT (-176.197 -44.0484),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19647110.89,-5450582.511,36,16,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 16),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 16,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-43.9039,-176.493,WGS84,10000,POINT (-176.493 -43.9039),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19720470.43,-5672309.549,37,716,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 48),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 48,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.3217,-177.152,WGS84,10000,POINT (-177.152 -45.3217),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19737279.68,-5428576.81,38,106,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 37,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.7613,-177.303,WGS84,10000,POINT (-177.303 -43.7613),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19588334.2,-5475847.434,39,17,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 17),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 17,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.0672,-175.965,WGS84,10000,POINT (-175.965 -44.0672),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19698095.22,-5653868.283,40,717,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 49),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 49,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.2051,-176.951,WGS84,10000,POINT (-176.951 -45.2051),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19612156.57,-5439110.147,41,107,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 38),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 38,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.8296,-176.179,WGS84,10000,POINT (-176.179 -43.8296),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19684625.56,-5486481.653,42,18,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 18),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 18,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.1358,-176.83,WGS84,10000,POINT (-176.83 -44.1358),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19654124.02,-5606248.01,43,718,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 50),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 50,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.9029,-176.556,WGS84,10000,POINT (-176.556 -44.9029),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-17540500.84,-4339010.52,44,501,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78470 - 27),NIWA,MBIS White shark tagging,Occurrence,Shark 78470 - 27,Mature male 450 cm (TL),Shark 78470,1,male,present,,2008,Pacific Ocean,-36.2785,-157.569,WGS84,10000,POINT (-157.569 -36.2785),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19649448.6,-5438971.269,45,108,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 39,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.8287,-176.514,WGS84,10000,POINT (-176.514 -43.8287),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19540021.54,-5524235.141,46,19,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 19),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 19,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.3787,-175.531,WGS84,10000,POINT (-175.531 -44.3787),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-17429626.63,-4093707.939,47,502,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78470 - 28),NIWA,MBIS White shark tagging,Occurrence,Shark 78470 - 28,Mature male 450 cm (TL),Shark 78470,1,male,present,,2008,Pacific Ocean,-34.482,-156.573,WGS84,10000,POINT (-156.573 -34.482),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19611377.33,-5457321.279,48,109,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 40,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9475,-176.172,WGS84,10000,POINT (-176.172 -43.9475),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19538685.7,-5550345.039,49,20,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 20),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 20,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.5461,-175.519,WGS84,10000,POINT (-175.519 -44.5461),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19634977.06,-5578284.76,50,719,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 51),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 51,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.7247,-176.384,WGS84,10000,POINT (-176.384 -44.7247),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19621952.68,-5566948.325,51,720,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 52),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 52,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.6523,-176.267,WGS84,10000,POINT (-176.267 -44.6523),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19637426.09,-5458666.533,52,110,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 41,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9562,-176.406,WGS84,10000,POINT (-176.406 -43.9562),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19558611.89,-5537811.055,53,21,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 21),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 21,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.4658,-175.698,WGS84,10000,POINT (-175.698 -44.4658),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-17501650.34,-3705717.49,54,503,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78470 - 29),NIWA,MBIS White shark tagging,Occurrence,Shark 78470 - 29,Mature male 450 cm (TL),Shark 78470,1,male,present,,2008,Pacific Ocean,-31.5602,-157.22,WGS84,10000,POINT (-157.22 -31.5602),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19645552.42,-5455991.681,55,111,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 42),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 42,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9389,-176.479,WGS84,10000,POINT (-176.479 -43.9389),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19602137.81,-5505999.494,56,22,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 22),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 22,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.2615,-176.089,WGS84,10000,POINT (-176.089 -44.2615),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
